facility_id,name,operator_company,facility_type,status,state,county,latitude,longitude,coordinate_precision,verification_status,coord_confidence,size_sqft,num_floors,haz_lightning_flash_per_km2_yr,haz_seismic_pga_g_475yr,haz_seismic_pga_g_475yr_method,haz_seismic_pga_g_975yr,haz_seismic_pga_g_975yr_method,haz_seismic_pga_g_2475yr,haz_seismic_pga_g_2475yr_method,haz_wildfire_whp_code,haz_wildfire_whp_severity,haz_wildfire_surface,haz_wildfire_burnable_frac_1000m,haz_wildfire_max_severity_1000m,haz_wildfire_burnable_frac_2400m,haz_wildfire_max_severity_2400m,haz_wildfire_burnable_frac_5000m,haz_wildfire_max_severity_5000m,haz_seismic_pga_g_2475yr_usgs,haz_seismic_sa_02s_g,haz_seismic_sa_1s_g,haz_seismic_sa_02s_g_975yr,haz_seismic_sa_1s_g_975yr,haz_seismic_sa_02s_g_225yr,haz_seismic_sa_1s_g_225yr,haz_seismic_source,qa_coordinate_on_water
dc_55529f8314f5,Flexential - Dallas/Richardson (RCH01),,colocation,operational,TX,Collin,32.993304,-96.756242,geocoded_address,AMBIGUOUS,medium,,,18.841638565063477,0.025,1,0.045,1,0.065,1,6.0,,non_burnable,0.11627906976744186,2.0,0.16532258064516128,3.0,0.09731232622798888,3.0,0.061,0.14,0.061,0.072,0.041,0.03,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_dfc785a7c7de,Flexential - Salt Lake City/Cottonwood (SLC05),,colocation,operational,UT,Salt Lake,40.634811,-111.805979,geocoded_address,AMBIGUOUS,medium,,,5.014902114868164,0.185,1,0.315,1,0.515,1,6.0,,non_burnable,0.20454545454545456,3.0,0.4150197628458498,5.0,0.4390697674418605,5.0,0.59,1.45,0.5,0.906,0.319,0.251,0.088,USGS ASCE 7-22 point service (site class BC),False
dc_2d61a33ca46b,Flexential - Salt Lake City/South Valley (SLC09),,colocation,operational,UT,Salt Lake,40.618997,-111.985014,geocoded_address,CANDIDATE,medium,,,5.014902114868164,0.185,1,0.295,1,0.475,1,6.0,,non_burnable,0.2222222222222222,1.0,0.176,2.0,0.14418604651162792,2.0,0.5,1.29,0.42,0.793,0.274,0.251,0.088,USGS ASCE 7-22 point service (site class BC),False
dc_c7daef7be339,DataBank Dallas (DFW5),,colocation,operational,TX,Dallas,32.800748,-96.819412,geocoded_address,pending,medium,,,18.841638565063477,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.09302325581395349,3.0,0.11693548387096774,3.0,0.14272474513438368,3.0,0.055,0.13,0.059,0.066,0.039,0.028,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_c620295c9127,Cologix NNJ2,,colocation,operational,NJ,Morris,40.831821,-74.448794,geocoded_address,pending,medium,,,7.277477264404297,0.095,1,0.165,1,0.315,1,6.0,,non_burnable,0.4186046511627907,4.0,0.4538152610441767,4.0,0.47588126159554733,4.0,0.16,0.26,0.049,0.148,0.036,0.047,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_21bd83254e11,Cologix NNJ3,,colocation,operational,NJ,Morris,40.857084,-74.418907,geocoded_address,pending,medium,,,7.277477264404297,0.095,1,0.165,1,0.325,1,6.0,,non_burnable,0.14285714285714285,4.0,0.3020408163265306,4.0,0.4898148148148148,4.0,0.16,0.26,0.05,0.149,0.036,0.047,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_e398f3978d57,Alpheus Austin (1905 E. 6th Street),,unknown,operational,TX,Travis,30.261601,-97.722423,geocoded_address,CANDIDATE,medium,,,13.630367279052734,0.015,1,0.015,1,0.035,1,6.0,,non_burnable,0.047619047619047616,2.0,0.13765182186234817,3.0,0.24025974025974026,3.0,0.028,0.064,0.037,0.034,0.022,0.014,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_362d590e4b24,Voonami SLC2,,unknown,operational,UT,Salt Lake,40.720873,-111.984927,geocoded_address,pending,medium,,,5.014902114868164,0.195,1,0.335,1,0.555,1,6.0,,non_burnable,0.12195121951219512,1.0,0.10887096774193548,2.0,0.16744186046511628,3.0,0.65,1.62,0.53,0.956,0.324,0.259,0.091,USGS ASCE 7-22 point service (site class BC),False
dc_6f992d5b84cd,Voonami SLC1,,unknown,operational,UT,Utah,40.326235,-111.681642,geocoded_address,pending,medium,,,4.538047790527344,0.165,1,0.255,1,0.425,1,6.0,,non_burnable,0.14285714285714285,4.0,0.357429718875502,5.0,0.4601113172541744,5.0,0.5,1.43,0.53,0.817,0.286,0.228,0.079,USGS ASCE 7-22 point service (site class BC),False
dc_180d30e8b4da,ACT Cheyenne,,unknown,operational,WY,Laramie,41.131025,-104.900887,geocoded_address,UNRESOLVABLE,medium,,,9.383162498474121,0.055,1,0.08499999999999999,1,0.14500000000000002,1,2.0,2.0,low,0.813953488372093,2.0,0.852,3.0,0.8648648648648649,3.0,0.089,0.18,0.04,0.114,0.036,0.052,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_2b69bfa841ef,ACT Wheatland,,unknown,operational,WY,Platte,42.045087,-104.963884,geocoded_address,UNRESOLVABLE,medium,,,9.692072868347168,0.065,1,0.10500000000000001,1,0.175,1,6.0,,non_burnable,0.4772727272727273,1.0,0.47035573122529645,2.0,0.4628252788104089,2.0,0.12,0.22,0.043,0.15,0.04,0.06,0.017,USGS ASCE 7-22 point service (site class BC),False
dc_0ccbc7a90b2d,ACT Douglas,,unknown,operational,WY,Converse,42.734225,-105.338279,geocoded_address,UNRESOLVABLE,medium,,,8.877646446228027,0.095,1,0.14500000000000002,1,0.275,1,6.0,,non_burnable,0.8604651162790697,2.0,0.9068825910931174,2.0,0.7606679035250464,3.0,0.17,0.28,0.049,0.195,0.045,0.072,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_255488578f92,ACT Casper,,unknown,operational,WY,Natrona,42.852917,-106.319088,geocoded_address,pending,medium,,,7.8687591552734375,0.11499999999999999,1,0.185,1,0.315,1,6.0,,non_burnable,0.046511627906976744,1.0,0.2248995983935743,3.0,0.4753946146703807,3.0,0.17,0.29,0.052,0.192,0.047,0.078,0.019,USGS ASCE 7-22 point service (site class BC),False
dc_125f47540bac,ACT Riverton,,unknown,operational,WY,Fremont,43.024471,-108.381932,geocoded_address,CANDIDATE,medium,,,4.453561305999756,0.14500000000000002,1,0.235,1,0.425,1,6.0,,non_burnable,0.023255813953488372,2.0,0.3629032258064516,3.0,0.6447124304267161,3.0,0.19,0.32,0.067,0.216,0.058,0.087,0.028,USGS ASCE 7-22 point service (site class BC),False
dc_58ca51de8887,ACT Gillette,,unknown,operational,WY,Campbell,44.246829,-105.504717,geocoded_address,UNRESOLVABLE,medium,,,12.548205375671387,0.11499999999999999,1,0.195,1,0.365,1,6.0,,non_burnable,0.717391304347826,2.0,0.636,3.0,0.7023255813953488,3.0,0.13,0.22,0.042,0.14,0.037,0.055,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_7db6a874da87,ACT Buffalo,,unknown,operational,WY,Johnson,44.354194,-106.696638,geocoded_address,AMBIGUOUS,medium,,,10.072332382202148,0.14500000000000002,1,0.245,1,0.445,1,6.0,,non_burnable,0.23255813953488372,2.0,0.6213991769547325,3.0,0.830101569713758,4.0,0.16,0.27,0.048,0.174,0.042,0.066,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_9987086c405c,ACT Sheridan,,unknown,operational,WY,Sheridan,44.797251,-106.955883,geocoded_address,pending,medium,,,10.106097221374512,0.095,1,0.14500000000000002,1,0.255,1,6.0,,non_burnable,0.11904761904761904,1.0,0.32388663967611336,2.0,0.633920296570899,4.0,0.14,0.25,0.046,0.15,0.04,0.057,0.017,USGS ASCE 7-22 point service (site class BC),False
dc_6f74b8c1ecc5,ACT Colstrip,,unknown,operational,MT,Rosebud,45.89347,-106.618344,geocoded_address,UNRESOLVABLE,medium,,,9.184625625610352,0.045,1,0.065,1,0.10500000000000001,1,1.0,1.0,very_low,0.5227272727272727,3.0,0.5258964143426295,4.0,0.7576601671309192,5.0,0.054,0.12,0.029,0.077,0.027,0.033,0.011,USGS ASCE 7-22 point service (site class BC),False
dc_4dbc93c49488,Digital Realty SJC (2805 Lafayette),,colocation,operational,CA,Santa Clara,37.372597,-121.947955,geocoded_address,pending,medium,,,0.12219325453042984,0.565,1,0.725,1,0.955,1,6.0,,non_burnable,0.0,,0.04564315352697095,3.0,0.05069124423963134,4.0,0.51,1.51,0.63,1.668,0.618,0.95,0.33,USGS ASCE 7-22 point service (site class BC),False
dc_e1b88786f3b0,Digital Realty LAX (2260 E El Segundo),,colocation,operational,CA,Los Angeles,33.91565,-118.3847,geocoded_address,VERIFIED,medium,,,0.3717229962348938,0.395,1,0.545,1,0.805,1,6.0,,non_burnable,0.023255813953488372,2.0,0.02040816326530612,3.0,0.018484288354898338,3.0,0.79,2.1,0.8,1.405,0.481,0.668,0.218,USGS ASCE 7-22 point service (site class BC),False
dc_3dea0a669a7d,325 Delaware Ave,,unknown,operational,NY,Erie,42.893011,-78.875279,geocoded_address,pending,medium,,,8.291032791137695,0.025,1,0.045,1,0.095,1,6.0,,non_burnable,0.023809523809523808,3.0,0.04048582995951417,3.0,0.0664488017429194,4.0,0.096,0.17,0.04,0.087,0.03,0.03,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_59773501dcdd,Forsythe Data Centers,,unknown,operational,IL,Cook,42.00687,-87.96457,geocoded_address,pending,medium,,,14.088419914245605,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.03225806451612903,1.0,0.14007421150278293,1.0,0.072,0.15,0.069,0.073,0.045,0.03,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_dfcc7a22bf0c,Columbia County Community Broadband Utility,,unknown,operational,GA,Columbia,33.545316,-82.135633,geocoded_address,pending,medium,,,16.912729263305664,0.08499999999999999,1,0.135,1,0.235,1,4.0,4.0,high,0.3333333333333333,4.0,0.43548387096774194,4.0,0.5547309833024119,4.0,0.19,0.37,0.1,0.182,0.067,0.071,0.026,USGS ASCE 7-22 point service (site class BC),False
dc_ee2c4724265a,Equinix DA7 - Dallas,,colocation,operational,TX,Collin,33.064858,-96.810993,geocoded_address,pending,medium,,,19.147722244262695,0.025,1,0.045,1,0.07500000000000001,1,6.0,,non_burnable,0.07142857142857142,3.0,0.164,3.0,0.14444444444444443,3.0,0.062,0.14,0.061,0.074,0.041,0.031,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_3feab9bb27ef,Centersquare Chicago (ORD2),,colocation,operational,IL,DuPage,41.99209,-87.958015,geocoded_address,pending,medium,,,16.118194580078125,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.022222222222222223,1.0,0.03968253968253968,1.0,0.10604651162790697,1.0,0.073,0.15,0.069,0.073,0.045,0.03,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_95a460858bbe,Centersquare Columbus (CMH1),,colocation,operational,OH,Delaware,40.16884,-83.010799,geocoded_address,pending,medium,,,15.455096244812012,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.19047619047619047,1.0,0.3185483870967742,1.0,0.44321329639889195,1.0,0.075,0.16,0.066,0.079,0.044,0.035,0.018,USGS ASCE 7-22 point service (site class BC),False
dc_1fd168086757,Centersquare Northern Virginia (IAD1-A/F),,colocation,operational,VA,Loudoun,39.023339,-77.413194,geocoded_address,pending,medium,,,13.613815307617188,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.13953488372093023,1.0,0.2571428571428571,1.0,0.34349030470914127,1.0,0.077,0.15,0.042,0.083,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_445dff13f0cb,EdgeConneX Madison (EDCMAD01),,colocation,operational,WI,Dane,43.04802,-89.297331,geocoded_address,AMBIGUOUS,medium,,,9.417593955993652,0.015,1,0.035,1,0.055,1,6.0,,non_burnable,0.4,2.0,0.4066390041493776,2.0,0.3317972350230415,2.0,0.042,0.093,0.055,0.049,0.036,0.021,0.012,USGS ASCE 7-22 point service (site class BC),False
dc_a57a479290da,EdgeConneX Minneapolis (EDCMSP01),,colocation,operational,MN,Hennepin,44.878844,-93.404156,geocoded_address,pending,medium,,,10.622698783874512,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.13953488372093023,1.0,0.32,3.0,0.3277777777777778,3.0,0.023,0.054,0.035,0.031,0.022,0.013,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_528384267832,Centersquare Northern Virginia (IAD1-C/E),,colocation,operational,VA,Loudoun,39.025283,-77.413213,geocoded_address,AMBIGUOUS,medium,,,13.613815307617188,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.11904761904761904,1.0,0.2661290322580645,1.0,0.3441258094357077,1.0,0.077,0.15,0.042,0.083,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_39d40801f80a,Centersquare Northern Virginia (IAD2),,colocation,operational,VA,Loudoun,38.984122,-77.423889,geocoded_address,pending,medium,,,13.629328727722168,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.19047619047619047,1.0,0.1991869918699187,1.0,0.29953488372093023,1.0,0.077,0.15,0.042,0.084,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_fa631ad5684c,Centersquare Northern Virginia (IAD3),,colocation,operational,VA,Loudoun,38.980226,-77.443486,geocoded_address,AMBIGUOUS,medium,,,13.629328727722168,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.2558139534883721,1.0,0.3373493975903614,1.0,0.3358070500927644,1.0,0.077,0.15,0.042,0.084,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_ff3aba8fa11d,Centersquare Dallas (DFW1),,colocation,operational,TX,Tarrant,32.832607,-97.040726,geocoded_address,pending,medium,,,17.917001724243164,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.12195121951219512,2.0,0.3024193548387097,3.0,0.2871747211895911,4.0,0.054,0.12,0.058,0.066,0.039,0.028,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_837045fc5729,Centersquare Denver (DEN1),,colocation,operational,CO,Douglas,39.550215,-105.033374,geocoded_address,pending,medium,,,8.949381828308105,0.045,1,0.07500000000000001,1,0.14500000000000002,1,6.0,,non_burnable,0.34782608695652173,4.0,0.30677290836653387,4.0,0.4158139534883721,4.0,0.11,0.2,0.045,0.138,0.04,0.055,0.017,USGS ASCE 7-22 point service (site class BC),False
dc_a8b860d92de2,Centersquare Denver (DEN2),,colocation,operational,CO,Douglas,39.560863,-104.830727,geocoded_address,pending,medium,,,10.969576835632324,0.045,1,0.07500000000000001,1,0.155,1,6.0,,non_burnable,0.32558139534883723,3.0,0.5502008032128514,4.0,0.4256505576208178,4.0,0.089,0.18,0.043,0.125,0.038,0.051,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_ec0b9c36f643,Centersquare Minneapolis (MSP1),,colocation,operational,MN,Scott,44.778828,-93.461982,geocoded_address,pending,medium,,,10.622698783874512,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.38636363636363635,3.0,0.3089430894308943,3.0,0.4171322160148976,3.0,0.024,0.054,0.035,0.031,0.023,0.013,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_c1851f9d9727,Centersquare New Jersey (EWR2),,colocation,operational,NJ,Hudson,40.76218,-74.024685,geocoded_address,pending,medium,,,7.277477264404297,0.10500000000000001,1,0.175,1,0.335,1,6.0,,non_burnable,0.022727272727272728,4.0,0.04032258064516129,4.0,0.06128133704735376,5.0,0.17,0.28,0.051,0.159,0.037,0.048,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_c7be2966c16a,Centersquare New Jersey (EWR3),,colocation,operational,NJ,Middlesex,40.553374,-74.459223,geocoded_address,VERIFIED,medium,,,7.277477264404297,0.095,1,0.165,1,0.325,1,6.0,,non_burnable,0.16666666666666666,4.0,0.26422764227642276,4.0,0.30941286113699906,4.0,0.15,0.25,0.049,0.144,0.035,0.045,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_634e7c426abd,Centersquare Los Angeles (LAX3),,colocation,operational,CA,Orange,33.687339,-117.848727,geocoded_address,pending,medium,,,0.6565972566604614,0.315,1,0.425,1,0.615,1,6.0,,non_burnable,0.0,,0.032388663967611336,3.0,0.09377901578458682,3.0,0.55,1.45,0.47,0.942,0.334,0.491,0.17,USGS ASCE 7-22 point service (site class BC),False
dc_cfd86dec39d0,Centersquare Phoenix (PHX1),,colocation,operational,AZ,Maricopa,33.454411,-111.976435,geocoded_address,pending,medium,,,7.883434772491455,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.047619047619047616,4.0,0.22580645161290322,5.0,0.13011152416356878,5.0,0.074,0.18,0.058,0.114,0.044,0.042,0.019,USGS ASCE 7-22 point service (site class BC),False
dc_9a78859fa7f1,Centersquare Silicon Valley (SFO1),,colocation,operational,CA,Santa Clara,37.371485,-121.969739,geocoded_address,pending,medium,,,0.12219325453042984,0.525,1,0.675,1,0.885,1,6.0,,non_burnable,0.0,,0.008097165991902834,3.0,0.048327137546468404,4.0,0.51,1.51,0.63,1.618,0.604,0.917,0.321,USGS ASCE 7-22 point service (site class BC),False
dc_d290e4022b32,Centersquare Silicon Valley (SFO2),,colocation,operational,CA,Santa Clara,37.398632,-121.980961,geocoded_address,pending,medium,,,0.12219325453042984,0.505,1,0.645,1,0.835,1,6.0,,non_burnable,0.046511627906976744,3.0,0.125,3.0,0.11688311688311688,4.0,0.5,1.5,0.6,1.646,0.613,0.931,0.326,USGS ASCE 7-22 point service (site class BC),False
dc_b3f9e624dfec,Centersquare Seattle (SEA1-B),,colocation,operational,WA,King,47.491883,-122.289792,geocoded_address,pending,medium,,,0.46316325664520264,0.345,1,0.485,1,0.705,1,6.0,,non_burnable,0.06976744186046512,1.0,0.13253012048192772,1.0,0.1095636025998143,1.0,0.68,1.72,0.58,1.107,0.372,0.508,0.157,USGS ASCE 7-22 point service (site class BC),False
dc_90455f1b2274,Centersquare Silicon Valley (SFO3),,colocation,operational,CA,Santa Clara,37.372078,-121.986073,geocoded_address,pending,medium,,,0.12219325453042984,0.525,1,0.665,1,0.865,1,6.0,,non_burnable,0.023255813953488372,3.0,0.00819672131147541,3.0,0.0544280442804428,4.0,0.51,1.5,0.64,1.587,0.596,0.895,0.316,USGS ASCE 7-22 point service (site class BC),False
dc_6ab52053e3ec,Centersquare Tampa (TPA1),,colocation,operational,FL,Hillsborough,27.94551,-82.35121,geocoded_address,CANDIDATE,medium,,,28.616392135620117,0.005,1,0.015,1,0.035,1,6.0,,non_burnable,0.11627906976744186,3.0,0.23673469387755103,4.0,0.2669138090824838,4.0,0.03,0.069,0.031,0.033,0.021,0.011,0.007,USGS ASCE 7-22 point service (site class BC),False
dc_83495392fdac,NP Belle Plaine (MSP1),,unknown,operational,MN,Scott,44.6234,-93.75902,geocoded_address,CANDIDATE,medium,,,10.41598129272461,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.3953488372093023,1.0,0.46184738955823296,2.0,0.4373259052924791,3.0,0.024,0.056,0.036,0.032,0.024,0.013,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_3ef211afc81f,I-Evolve Technology Datacenter Amherst,,unknown,operational,NY,Erie,43.018107,-78.784612,geocoded_address,pending,medium,,,7.1311845779418945,0.025,1,0.045,1,0.095,1,4.0,4.0,high,0.4883720930232558,4.0,0.40725806451612906,4.0,0.4424860853432282,4.0,0.1,0.18,0.041,0.091,0.03,0.031,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_0889bebc1079,Lowest Host/Empire Technology,,unknown,operational,UT,Salt Lake,40.7997,-111.946913,geocoded_address,pending,medium,,,5.014902114868164,0.20500000000000002,1,0.355,1,0.585,1,6.0,,non_burnable,0.2857142857142857,3.0,0.36947791164658633,3.0,0.37256719184430026,4.0,0.75,1.84,0.68,1.092,0.373,0.263,0.092,USGS ASCE 7-22 point service (site class BC),False
dc_577d0763b239,CoreSite - Reston (VA2),,colocation,operational,VA,Fairfax,38.94895,-77.364494,geocoded_address,CANDIDATE,medium,,,13.629328727722168,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.13953488372093023,1.0,0.2570281124497992,1.0,0.40166975881261596,1.0,0.078,0.15,0.042,0.084,0.03,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_77d6c520b74a,Ascent - CH2,,unknown,operational,IL,Cook,41.920029,-87.912164,geocoded_address,pending,medium,,,16.118194580078125,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.045454545454545456,1.0,0.053061224489795916,1.0,0.05817174515235457,1.0,0.075,0.16,0.07,0.075,0.046,0.03,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_54191d9d0f70,MultaCom Main,,unknown,operational,CA,Los Angeles,34.049219,-118.257002,geocoded_address,pending,medium,,,0.5556319355964661,0.445,1,0.605,1,0.855,1,6.0,,non_burnable,0.0,,0.004032258064516129,4.0,0.03515263644773358,4.0,0.84,2.24,0.72,1.501,0.519,0.709,0.235,USGS ASCE 7-22 point service (site class BC),False
dc_815a4077d7c3,SDN Communications Campus Sioux Falls South Dakota,,unknown,operational,SD,Minnehaha,43.546529,-96.764101,geocoded_address,pending,medium,,,15.18335247039795,0.015,1,0.035,1,0.055,1,6.0,,non_burnable,0.23255813953488372,2.0,0.27710843373493976,2.0,0.24512534818941503,3.0,0.042,0.09,0.037,0.056,0.025,0.021,0.01,USGS ASCE 7-22 point service (site class BC),False
dc_a4a29a509851,SDN Communication Mark Shlanta Technology Park,,unknown,operational,SD,Minnehaha,43.60705,-96.80934,geocoded_address,VERIFIED,medium,,,15.18335247039795,0.015,1,0.035,1,0.055,1,1.0,1.0,very_low,0.24390243902439024,2.0,0.16532258064516128,2.0,0.19348837209302325,2.0,0.043,0.092,0.037,0.057,0.025,0.021,0.01,USGS ASCE 7-22 point service (site class BC),False
dc_a1d2bf1489bd,BESTNAP,,unknown,operational,TX,Travis,30.273541,-97.742861,geocoded_address,CANDIDATE,medium,,,13.630367279052734,0.015,1,0.015,1,0.035,1,6.0,,non_burnable,0.07142857142857142,3.0,0.10121457489878542,3.0,0.21674418604651163,3.0,0.028,0.064,0.037,0.034,0.022,0.014,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_26db4d08cc6d,Evocative DA4,,unknown,operational,TX,Dallas,32.837967,-96.878307,geocoded_address,pending,medium,,,18.841638565063477,0.025,1,0.035,1,0.065,1,6.0,,non_burnable,0.40476190476190477,2.0,0.236,2.0,0.21296296296296297,3.0,0.055,0.13,0.059,0.067,0.039,0.029,0.014,USGS ASCE 7-22 point service (site class BC),False
dc_f27036f5aa1b,H5 Data Centers Silicon Valley,,unknown,operational,CA,Santa Clara,37.372036,-121.987545,geocoded_address,pending,medium,,,0.12219325453042984,0.515,1,0.665,1,0.865,1,6.0,,non_burnable,0.022727272727272728,3.0,0.008032128514056224,3.0,0.05204460966542751,4.0,0.51,1.5,0.64,1.584,0.595,0.893,0.315,USGS ASCE 7-22 point service (site class BC),False
dc_1582bf9a4bfb,Digital Realty CHI (600-780 S Federal),,colocation,operational,IL,Cook,41.874224,-87.629937,geocoded_address,pending,medium,,,16.118194580078125,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.007905138339920948,1.0,0.008387698042870456,1.0,0.071,0.15,0.07,0.073,0.046,0.03,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_16d1c4c70378,Zayo Pittsburgh - 2500 Allegheny Center Mall,,unknown,operational,PA,Allegheny,40.451862,-80.006977,geocoded_address,pending,medium,,,11.686223030090332,0.025,1,0.045,1,0.07500000000000001,1,6.0,,non_burnable,0.0,,0.06719367588932806,1.0,0.19069767441860466,1.0,0.047,0.11,0.049,0.059,0.034,0.026,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_fa32d5b574b6,Zayo Nashville - 209 10th Ave. S,,unknown,operational,TN,Davidson,36.155165,-86.782559,geocoded_address,pending,medium,,,16.571094512939453,0.08499999999999999,1,0.135,1,0.215,1,6.0,,non_burnable,0.0,,0.024390243902439025,1.0,0.11977715877437325,1.0,0.2,0.47,0.16,0.21,0.101,0.08,0.032,USGS ASCE 7-22 point service (site class BC),False
dc_76ee034b9cda,Zayo Cleveland - 1525 Rockwell Ave,,unknown,operational,OH,Cuyahoga,41.506167,-81.68395,geocoded_address,pending,medium,,,14.61642074584961,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.036,1.0,0.026876737720111215,1.0,0.072,0.14,0.052,0.079,0.036,0.029,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_6408ea6661a1,Sungard AS Scottsdale,,unknown,operational,AZ,Maricopa,33.632423,-111.917795,geocoded_address,pending,medium,,,7.846182823181152,0.025,1,0.045,1,0.07500000000000001,1,6.0,,non_burnable,0.21428571428571427,4.0,0.23481781376518218,4.0,0.2597402597402597,4.0,0.089,0.22,0.065,0.132,0.047,0.046,0.019,USGS ASCE 7-22 point service (site class BC),False
dc_c5961d5d88a0,INAP Houston,,unknown,operational,TX,Harris,29.754104,-95.365803,geocoded_address,CANDIDATE,medium,,,20.972787857055664,0.015,1,0.025,1,0.045,1,6.0,,non_burnable,0.0,,0.0,,0.024163568773234202,2.0,0.037,0.081,0.044,0.041,0.029,0.016,0.01,USGS ASCE 7-22 point service (site class BC),False
dc_3ad585b77fab,DataBank Chicago (ORD1),,colocation,operational,IL,Cook,41.874224,-87.629937,geocoded_address,pending,medium,,,16.118194580078125,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.007905138339920948,1.0,0.008387698042870456,1.0,0.071,0.15,0.07,0.073,0.046,0.03,0.016,USGS ASCE 7-22 point service (site class BC),False
dc_bc06006b2111,Zayo Baltimore - 111 Market Pl,,unknown,operational,MD,Baltimore,39.287752,-76.60685,geocoded_address,CANDIDATE,medium,,,14.052087783813477,0.055,1,0.095,1,0.175,1,6.0,,non_burnable,0.0,,0.020161290322580645,1.0,0.07434944237918216,1.0,0.081,0.16,0.041,0.084,0.029,0.032,0.013,USGS ASCE 7-22 point service (site class BC),False
dc_62a40204a545,DataBank Memphis (MEM1),,colocation,operational,TN,Shelby,35.203086,-89.808615,geocoded_address,pending,medium,,,19.04093360900879,0.275,1,0.445,1,0.735,1,1.0,1.0,very_low,0.06976744186046512,1.0,0.292,1.0,0.3178869323447637,1.0,0.52,1.22,0.33,0.626,0.205,0.179,0.044,USGS ASCE 7-22 point service (site class BC),False
dc_55079160dfd9,Zayo Minneapolis - 10300 6th Ave N,,unknown,operational,MN,Hennepin,44.98646,-93.411433,geocoded_address,pending,medium,,,10.622698783874512,0.005,1,0.015,1,0.025,1,6.0,,non_burnable,0.28888888888888886,2.0,0.27983539094650206,3.0,0.2654377880184332,3.0,0.023,0.053,0.034,0.031,0.022,0.012,0.008,USGS ASCE 7-22 point service (site class BC),False
dc_03a055ec8a9d,DataBank Chicago (ORD3),,colocation,operational,IL,Cook,42.078055,-87.923547,geocoded_address,pending,medium,,,14.088419914245605,0.035,1,0.055,1,0.095,1,6.0,,non_burnable,0.0,,0.11475409836065574,1.0,0.1977818853974122,1.0,0.069,0.15,0.068,0.071,0.044,0.029,0.015,USGS ASCE 7-22 point service (site class BC),False
dc_e4341c36e064,"Roller Network (Reno, NV)",,unknown,operational,NV,Washoe,39.469306,-119.76983,geocoded_address,pending,medium,,,1.7789788246154785,0.275,1,0.405,1,0.625,1,6.0,,non_burnable,0.1951219512195122,2.0,0.23790322580645162,4.0,0.28690807799442897,4.0,0.84,2.18,0.67,1.371,0.466,0.584,0.19,USGS ASCE 7-22 point service (site class BC),False
