facility_id,name,state,latitude,longitude,building_match,building_dist_m,search_radius_m,n_buildings_in_radius,largest_nearby_sqft,largest_nearby_dist_m,largest_nearby_height_m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,building_match_confidence,multi_storey,fp_cells,fp_whp_max,fp_whp_burnable_frac,fp_whp_modal,haz_wildfire_whp_code,haz_wildfire_max_severity_1000m,haz_seismic_pga_g_475yr,haz_lightning_flash_per_km2_yr
dc_73ec60377ab8,Prime Santa Clara,CA,37.367929,-121.963344,nearest,39.68995265848337,200.0,21,65057.2,175.91051111664018,5.75,15725642.0,37574.0,37574.04,4.52,Industrial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,3.0,,0.0,6.0,6.0,,0.535,0.1221932545304298
dc_36114ae3ca3e,Open Data Centers Piscataway,NJ,40.5503501,-74.4568563,contains,0.0,200.0,8,74753.4,112.187916608889,,6003251.0,50160.0,50237.75,,Industrial,15 CORPORATE PLACE SOUTH,1464480000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,4.0,0.095,7.277477264404297
dc_5b163fef210d,H5 Secaucus,NJ,40.7853948,-74.0750122,contains,0.0,200.0,8,772371.8,178.6745328033283,9.62,7738034.0,50467.4,50467.3,8.92,Commercial,,1376524800000.0,AE,True,True,,high,False,2.0,,0.0,6.0,6.0,4.0,0.105,7.277477264404297
dc_e0ba05af04ef,"Forescout Technologies, Inc.",CA,37.3228675,-121.9474176,contains,0.0,200.0,52,1486764.6,138.63698381935905,10.73,15625355.0,33642.8,33642.73,15.37,Commercial,,1349049600000.0,D,True,False,,high,True,1.0,,0.0,6.0,6.0,3.0,0.605,0.1221932545304298
dc_10b31ee93f9a,Lumen Albany 4,NY,42.7356308,-73.818665,contains,0.0,200.0,4,32259.2,132.6820557115923,8.19,7319879.0,29493.3,29476.45,8.17,Commercial,10 AIRLINE DRIVE,1347321600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,4.0,0.055,8.666078567504883
dc_9c4395da1472,Equinix Chicago Data Center - CH1,IL,41.8535578,-87.6180475,contains,0.0,200.0,10,4249157.4,46.45446581250302,26.04,35011105.0,247826.3,247826.1,27.25,Commercial,2105 SOUTH PRAIRIE AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,4.0,,0.0,6.0,6.0,,0.035,16.118194580078125
dc_ad06f9a5ee9b,501 West,NJ,40.315558,-74.6688514,contains,0.0,200.0,9,44487.3,0.0,,34494.0,44487.3,45216.59,,Education,,1444089600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,4.0,0.6666666666666666,3.0,4.0,4.0,0.0849999999999999,8.180803298950195
dc_e40648befe43,Dataverge,NY,40.6576264,-74.004628,nearest,3.883534956053075,200.0,21,136997.5,132.65260893343105,31.56,7873665.0,61959.7,61920.95,34.16,Industrial,21 33 STREET,1376524800000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,3.0,0.095,7.277477264404297
dc_497196a639d6,TulsaConnect DC3,OK,36.0994735,-95.8382826,contains,0.0,200.0,2,367324.0,0.0,7.5,7143964.0,367324.0,367323.7,7.5,Commercial,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,4.0,,0.0,6.0,6.0,1.0,0.035,21.064456939697266
dc_8d43e8f81b7b,Comarch,AZ,33.3566787,-111.6352356,nearest,208.01304593112025,800.0,687,66058.7,765.0261877888918,,4479144.0,15256.9,16112.56,,Assembly,3065 SOUTH ELLSWORTH ROAD,1507507200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,low,,1.0,,0.0,6.0,4.0,4.0,0.025,7.883434772491455
dc_d850cf921795,CoreSite - LA2,CA,34.0584789,-118.2359144,contains,0.0,200.0,17,96193.6,0.0,22.86,14645058.0,96193.6,96193.51,22.86,Assembly,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,,0.445,0.5556319355964661
dc_feb9c3b5df7f,NTT Ashburn VA7 Data Center,VA,39.0160142,-77.471954,nearest,84.12321708247661,200.0,7,252896.4,84.12321708247661,,50987301.0,252896.4,252978.8,,Commercial,44245 GIGABIT PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_4d54edf1f2b3,NTT VA11 Data Center,VA,38.7999731,-77.6099636,nearest,248.52769936127436,800.0,237,317093.8,650.0610099818815,6.5,2101592.0,1285.0,1250.701,,Residential,13716 DAVES STORE LANE,1521849600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,2.0,2.0,1.0,1.0,2.0,2.0,0.065,12.71955680847168
dc_506cd0de8c4c,Lumen Madison 1 Data Center,WI,43.0677161,-89.3922794,contains,0.0,200.0,60,26526.7,109.73396866771054,9.68,10440264.0,15352.3,15354.33,10.33,Commercial,,1270771200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,,0.015,9.417593955993652
dc_5b7a9e3b7823,Fiberhub LAS1,NV,36.065929,-115.13856,contains,0.0,200.0,25,102276.7,90.09823188123406,9.12,2119029.0,34397.3,34397.32,5.87,Commercial,,1393977600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.065,3.602787733078003
dc_c1dfe74f8be0,DāStor: 3400 Horizon Drive,PA,40.0879189,-75.3397205,contains,0.0,200.0,11,94916.4,145.27993097927896,9.58,7796928.0,72434.2,72434.12,10.41,Commercial,3400 HORIZON DRIVE,1348012800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,4.0,,0.0,6.0,6.0,1.0,0.075,10.887083053588867
dc_6f6d4e070042,Rad Web Hosting,TX,32.7784469,-96.798496,nearest,21.852213283329256,200.0,14,81861.4,185.72624607634103,29.56,29766705.0,40184.2,40184.14,56.49,Commercial,308 S AKARD ST,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,2.0,0.025,18.841638565063477
dc_57b30b036cf1,Alpha Federal,WV,38.3531768,-81.6961822,contains,0.0,200.0,7,53967.9,120.92729121741856,13.07,7020151.0,44075.7,44044.47,11.04,Education,,1237334400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,1.0,1.0,1.0,1.0,3.0,0.045,10.213679313659668
dc_7c8e1e4ba3bf,Parsec Data Management,MT,45.7430786,-108.6030144,contains,0.0,200.0,6,80247.8,134.5401380355376,,2337511.0,12937.9,12938.54,,Commercial,3470 GABEL ROAD,1531872000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,1.0,1.0,1.0,1.0,1.0,0.055,6.671207427978516
dc_b4dfc8453b28,Applied Digital,ND,46.9741721,-96.8739403,nearest,289.6635783113495,800.0,55,18413.6,368.4559078815696,,36414.0,1384.7,1384.523,,Commercial,120 HIGHWAY 81 NORTH,1504656000000.0,AE,True,True,,low,,1.0,,0.0,6.0,1.0,1.0,0.005,7.952457904815674
dc_380aecb0436f,RIC1 DC1,VA,37.4892338,-77.2474761,contains,0.0,200.0,6,657028.1,0.0,,51286135.0,657028.1,657140.1,,Unclassified,6000 TECHNOLOGY BOULEVARD,1644537600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,5.0,2.0,0.4,6.0,6.0,2.0,0.075,13.860154151916504
dc_d5435f3cc757,RIC1 DC2,VA,37.4886164,-77.2462097,contains,0.0,200.0,6,657028.1,0.0,,51286135.0,657028.1,657140.1,,Unclassified,6000 TECHNOLOGY BOULEVARD,1644537600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,5.0,2.0,0.4,6.0,6.0,2.0,0.075,13.860154151916504
dc_1aee472b3c86,RIC1 DC3,VA,37.48786,-77.24483,contains,0.0,200.0,6,657028.1,0.0,,51286135.0,657028.1,657140.1,,Unclassified,6000 TECHNOLOGY BOULEVARD,1644537600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,5.0,2.0,0.4,6.0,6.0,2.0,0.075,13.860154151916504
dc_40afc33af359,TulsaConnect,OK,36.153294,-95.989193,contains,0.0,200.0,27,66311.1,167.81928516178135,18.5,7106433.0,17424.7,17424.69,37.1,Residential,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,,0.035,21.064456939697266
dc_4dbe408255c8,Windstream,OK,36.1485011,-95.990514,contains,0.0,200.0,23,69743.7,69.8394699285576,7.3,7101912.0,15949.8,15949.78,118.5,Commercial,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,1.0,0.035,21.064456939697266
dc_ddc20b8cfb33,TulsaConnect,OK,36.149022,-95.990391,nearest,23.31976136599489,200.0,20,69743.7,23.31976136599489,7.3,7103056.0,69743.7,69743.67,7.3,Residential,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.035,21.064456939697266
dc_515444aaf104,Digital Fortress - Portland 1,OR,45.5212569,-122.6817537,contains,0.0,200.0,30,41740.7,45.39946060693628,28.61,8133759.0,12344.8,12335.09,44.71,Commercial,,1285027200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,,0.165,0.4918390810489654
dc_9b38f4695f6f,Digital Fortress - Portland 2,OR,45.4762137,-122.7760868,contains,0.0,200.0,64,67614.4,142.0124595067932,9.39,8052901.0,17049.4,17035.86,5.22,Industrial,,1285027200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,4.0,,0.0,6.0,6.0,1.0,0.175,0.6346678733825684
dc_0a5b4dcabb86,Digital Fortress - Portland 3,OR,45.475634,-122.7764098,contains,0.0,200.0,51,56299.2,110.11277674129708,6.19,8051650.0,23100.0,23081.74,5.28,Industrial,,1285027200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,,0.175,0.6346678733825684
dc_37b6e4984473,H5 DC - Portland,OR,45.5316902,-122.6837652,contains,0.0,200.0,26,40719.1,180.61827447708896,15.3,8150442.0,39696.1,39665.0,9.02,Commercial,,1285027200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.165,0.4918390810489654
dc_23feba8dfbd6,Date Center West - Eugene,OR,44.0506071,-123.0929782,contains,0.0,200.0,23,93248.5,189.50732263595737,,1080176.0,23126.6,23108.11,,Commercial,,1565568000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,,0.105,0.3772861361503601
dc_1d6382ebcca5,QTS Ashburn 2,VA,38.9982397,-77.4491455,nearest,3.116946196433089,200.0,11,173244.0,97.739503529035,,2957571.0,9227.2,8860.758,,Commercial,,1536192000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.055,13.629328727722168
dc_70ea5deecfdb,OCOSA,OK,36.153287,-95.989191,contains,0.0,200.0,28,66311.1,167.5626080889142,18.5,7106433.0,17424.7,17424.69,37.1,Residential,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,,0.035,21.064456939697266
dc_01c60ff235ed,Vantage VA16,VA,38.9985084,-77.4406368,nearest,112.7393275350396,200.0,3,315948.7,188.80427621993195,,7939958.0,9120.3,9120.266,7.21,Industrial,22355 TAG WAY,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,1.0,1.0,1.0,1.0,1.0,0.055,13.629328727722168
dc_a3b2dac5f2d0,Vantage VA15,VA,38.9994047,-77.4417901,nearest,149.74975763315663,200.0,2,315948.7,149.74975763315663,,51492069.0,315948.7,316042.9,,Commercial,22262 CLOUD PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,1.0,0.25,6.0,6.0,1.0,0.055,13.629328727722168
dc_57ca1ebae8e5,Iron City No. 1 Power Generator and Compute Center,PA,41.1410436,-78.0974055,nearest,547.618954801499,800.0,4,1581.2,554.2172873058162,,1322541.0,889.5,1024.75,,Residential,,1492905600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,2.0,1.0,1.0,1.0,2.0,2.0,0.035,10.55510711669922
dc_a8ea97c0d02a,Cyxtera Dallas-Fort Worth Data Center,TX,32.8327103,-97.0410284,nearest,26.684717238058315,200.0,5,245162.7,26.684717238058315,10.9,30638892.0,245162.7,245162.4,10.9,Commercial,14901 FAA BLVD,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,3.0,,0.0,6.0,6.0,2.0,0.025,17.917001724243164
dc_e569435cdfa4,Equinix Infomart,TX,32.8009535,-96.8195234,contains,0.0,200.0,11,243138.7,0.0,32.91,29902135.0,243138.7,243138.4,32.91,Education,1950 N STEMMONS FWY,1435708800000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,True,4.0,,0.0,6.0,6.0,3.0,0.025,18.841638565063477
dc_686c58c1074a,CoreSite BO1,MA,42.3767059,-71.0797577,contains,0.0,200.0,11,133359.2,0.0,12.43,7202925.0,133359.2,133359.0,12.43,Industrial,70 INNER BELT ROAD,1242864000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,,0.0849999999999999,3.3172669410705566
dc_cb30a328369f,USPO Terminal Annex,CA,34.0578,-118.236,nearest,19.776603140474016,200.0,17,96193.6,21.48233065476668,22.86,14869758.0,77190.1,77190.07,14.89,Residential,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,4.0,,0.0,6.0,6.0,,0.445,0.5556319355964661
dc_ac08463eb4ec,DataBank,TX,32.7783107,-96.7984357,nearest,37.90488242613394,200.0,13,67755.8,77.9157446539265,34.51,29766705.0,40184.2,40184.14,56.49,Commercial,308 S AKARD ST,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,2.0,0.025,18.841638565063477
dc_2d3e640cf930,CyrusOne Cincinnati-Mason CIN3,OH,39.3038941,-84.3116127,contains,0.0,200.0,18,214519.6,123.4481361971299,,581752.0,84246.1,82484.15,,Commercial,,1496707200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.045,17.444948196411133
dc_24567abd6c58,LightEdge SAN1,CA,32.8278941,-117.1299275,contains,0.0,200.0,7,90510.1,0.0,,3300047.0,90510.1,91635.11,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,,0.0,6.0,6.0,3.0,0.285,0.6888867616653442
dc_8d1887ea9099,EdgeConneX San Diego,CA,32.8423554,-117.1694226,contains,0.0,200.0,6,130412.1,169.03605568882682,,3276710.0,41766.2,43479.4,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,3.0,0.5,3.0,6.0,4.0,0.305,0.6888867616653442
dc_613e1ba146fa,RagingWire CA2,CA,38.6504002,-121.4919461,contains,0.0,200.0,11,302342.5,126.39161388473376,11.4,17100256.0,201126.0,201125.9,10.63,Industrial,,1316736000000.0,A99,True,True,,high,False,2.0,,0.0,6.0,6.0,3.0,0.135,0.568257212638855
dc_8313dc48caac,RagingWire CA1,CA,38.6504319,-121.4891868,contains,0.0,200.0,8,201126.0,132.19956323015575,10.63,17100269.0,192974.3,192974.1,10.88,Industrial,,1316736000000.0,A99,True,True,,high,False,4.0,,0.0,6.0,6.0,3.0,0.135,0.568257212638855
dc_aaeb2a6d5fa0,Hewlett-Packard,GA,34.0820578,-84.2672921,contains,0.0,200.0,5,250738.6,0.0,,51469664.0,250738.6,250930.7,,Commercial,,1664236800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,3.0,0.5,3.0,6.0,3.0,0.065,16.0975399017334
dc_4e99cc75cd39,Equinix SV1,CA,37.241767,-121.782967,contains,0.0,200.0,9,127506.0,0.0,,10004099.0,127506.0,128232.9,,Unclassified,,1473897600000.0,D,True,False,,high,,1.0,,0.0,6.0,6.0,3.0,0.605,0.1221932545304298
dc_d4812e5e6145,,OH,39.2940482,-84.4121132,contains,0.0,200.0,4,498893.5,86.37616327110113,13.26,10426228.0,12342.8,12342.81,5.24,Education,,1425168000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,1.0,1.0,1.0,1.0,1.0,0.045,17.444948196411133
dc_9558c9615f47,Lumen Sunnyvale 1,CA,37.3734695,-121.9878002,contains,0.0,200.0,17,96124.6,72.29715290663286,8.31,15735890.0,75856.7,75856.66,6.44,Industrial,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,False,2.0,,0.0,6.0,6.0,3.0,0.515,0.1221932545304298
dc_4c8ff415be80,OpenColo,CA,37.3788292,-121.9559257,contains,0.0,200.0,21,79254.4,54.79743879106737,11.41,15746297.0,68510.5,68510.44,8.01,Unclassified,,1349049600000.0,AH,True,True,,high,False,1.0,,0.0,6.0,6.0,,0.545,0.1221932545304298
dc_764778a857ca,Equinix Santa Clara SV2,CA,37.3784704,-121.9549839,contains,0.0,200.0,24,137342.5,187.5372416227406,8.36,15745680.0,79254.4,79254.34,11.41,Industrial,,1349049600000.0,AH,True,True,,high,False,2.0,,0.0,6.0,6.0,,0.555,0.1221932545304298
dc_5de7805a4d95,Layer42 Santa Clara,CA,37.3780374,-121.9541277,contains,0.0,200.0,26,137342.5,185.59580922775547,8.36,15744382.0,25800.7,25800.66,6.61,Industrial,,1349049600000.0,AH,True,True,,high,False,1.0,,0.0,6.0,6.0,,0.555,0.1221932545304298
dc_b00a5fe6d20d,Digital Realty Silicon Valley SJC34,CA,37.3724077,-121.973647,contains,0.0,200.0,14,111468.5,138.74388849282911,7.04,15734455.0,95003.8,95003.7,11.23,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,,0.525,0.1221932545304298
dc_8e694360ade4,Csquare SFO1,CA,37.3714713,-121.9696826,contains,0.0,200.0,11,176528.9,0.0,8.97,15732738.0,176528.9,176528.7,8.97,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.525,0.1221932545304298
dc_c55962889669,,CA,37.3733075,-121.9727778,contains,0.0,200.0,15,107044.8,173.55496903297515,9.43,15736175.0,60370.7,60370.64,5.35,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,4.0,,0.0,6.0,6.0,,0.525,0.1221932545304298
dc_da9fd4387a5d,Strategic Datasphere,GA,34.0948126,-84.2357244,contains,0.0,200.0,10,160819.9,0.0,,16016100.0,160819.9,160790.6,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.065,16.0975399017334
dc_c9d4281c0249,Flexential Atlanta - Alpharetta Data Center,GA,34.0869864,-84.2518184,contains,0.0,200.0,4,85409.8,0.0,,16016048.0,85409.8,86141.91,,Commercial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.065,16.0975399017334
dc_dca5ba467cc7,Secure Data Center,GA,34.0937063,-84.250878,contains,0.0,200.0,2,209440.1,0.0,,16016091.0,209440.1,210893.3,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,3.0,0.6666666666666666,1.0,6.0,3.0,0.065,16.0975399017334
dc_9590e95f1c65,Cologix Santa Clara SV1 Data Center,CA,37.3654018,-121.9616726,contains,0.0,200.0,45,82786.4,0.0,6.98,15722434.0,82786.4,82786.38,6.98,Industrial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,3.0,0.545,0.1221932545304298
dc_95ac86b8be5c,Netrality Data Centers,MO,38.629039,-90.197493,nearest,5.4873029185388145,200.0,22,208803.3,47.83462853781592,53.93,11511285.0,26243.0,26242.92,59.34,Unclassified,,1352419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,,0.165,15.06376838684082
dc_88909d588f3f,Minneapolis Data Center #2,MN,44.9914423,-93.2803397,contains,0.0,200.0,18,100081.6,92.8916044657536,20.55,11107776.0,50803.2,50763.14,8.12,Industrial,1200 WASHINGTON AVENUE NORTH,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.005,10.622698783874512
dc_e567c4149e4f,Equinix DC14,VA,38.8034341,-77.5105821,contains,0.0,200.0,8,229697.4,118.728191696369,6.78,7698897.0,55785.8,55785.8,13.89,Commercial,7400 INFANTRY RIDGE ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,4.0,,0.0,6.0,6.0,1.0,0.065,12.71955680847168
dc_8e9fdcb36e6f,Amazon IAD11,VA,38.7904948,-77.5411095,contains,0.0,200.0,13,119665.5,0.0,8.25,7696713.0,119665.5,119665.4,8.25,Commercial,7510 MASON KING COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.065,12.71955680847168
dc_efd5fc83731e,Amazon IAD24,VA,38.7903463,-77.5400098,contains,0.0,200.0,11,119665.5,66.43222214834812,8.25,7696432.0,30221.6,30221.53,6.82,Commercial,7610 MASON KING COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.065,12.71955680847168
dc_0af20c3aa097,Amazon IAD7,VA,38.7911993,-77.5382664,contains,0.0,200.0,11,106070.8,0.0,11.13,7696751.0,106070.8,106070.8,11.13,Commercial,7505 MASON KING COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.065,12.71955680847168
dc_e4369ccb8810,CyrusOne CIN2,OH,39.1030798,-84.5173158,nearest,4.099439761678785,200.0,30,1292940.8,77.59342836572883,27.78,10452226.0,58514.1,58514.02,59.33,Government,,1425168000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,,0.045,18.68988990783691
dc_b067df925538,VA 4,VA,38.778,-77.595,contains,0.0,200.0,5,229236.6,0.0,6.75,7690911.0,229236.6,229236.5,6.75,Commercial,8217 LINTON HALL ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,2.0,0.065,12.71955680847168
dc_1cb42af58320,Amazon IAD10,VA,39.0216753,-77.4329728,contains,0.0,200.0,7,162823.6,132.73073700733903,,7947795.0,112578.7,112578.6,6.64,Commercial,45360 WEST SEVERN WAY,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_9fb1f8d58659,Amazon IAD32,VA,39.0215693,-77.4347944,contains,0.0,200.0,10,162823.6,107.32310257663124,,7947740.0,36101.5,36101.55,7.82,Commercial,1304 SQUIRE COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_15ae64532452,NTT RagingWire DC - Hillsboro,OR,45.5496803,-122.9373872,contains,0.0,200.0,8,304620.9,0.0,,3640452.0,304620.9,304377.5,,Industrial,,1564790400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,1.0,0.3333333333333333,6.0,6.0,2.0,0.175,0.4918390810489654
dc_7d1f285cb791,Centersquare IAD1-B,VA,39.0238679,-77.4152091,contains,0.0,200.0,22,312769.1,128.3467926928955,,7948199.0,78683.7,78683.7,9.05,Commercial,45845 NOKES BOULEVARD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_7c8c55acfb6b,Centersquare IAD1-A,VA,39.0232978,-77.4132123,contains,0.0,200.0,24,312769.1,184.1551500095484,,7948062.0,90584.4,90584.26,9.29,Commercial,45901 NOKES BOULEVARD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_d41fb281d30a,Centersquare IAD1-C,VA,39.024754,-77.4122043,contains,0.0,200.0,8,312769.1,161.5194302261816,,7948392.0,135274.8,135274.6,6.58,Commercial,21110 RIDGETOP CIRCLE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,4.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_667e78753bcc,Flexential Minneapolis - Chaska,MN,44.8516116,-93.5988964,contains,0.0,200.0,4,245233.1,182.5804580029948,10.08,11578329.0,137652.1,137549.6,7.4,Commercial,3500 LYMAN BOULEVARD,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.005,10.41598129272461
dc_f5142250b983,Pearl Plaza Office Building,CO,39.7452303,-104.9793322,contains,0.0,200.0,83,87343.3,117.13470000672656,14.4,15414618.0,78649.0,78648.93,10.6,Commercial,601 EAST 18TH AVENUE,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.045,10.969576835632324
dc_12f42ac7aa67,Csquare SFO2,CA,37.397572,-121.980963,contains,0.0,200.0,17,129539.7,0.0,5.83,15779597.0,129539.7,129539.6,5.83,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,False,2.0,,0.0,6.0,6.0,3.0,0.505,0.1221932545304298
dc_7535ad317c26,Csquare SFO2,CA,37.3986381,-121.9811563,contains,0.0,200.0,15,129539.7,79.37440531808397,5.83,15781396.0,96587.6,96587.51,4.5,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,False,2.0,,0.0,6.0,6.0,3.0,0.505,0.1221932545304298
dc_1162b8639226,QTS Santa Clara 1,CA,37.3939862,-121.9783207,contains,0.0,200.0,9,87115.7,151.7554305903588,8.34,15773408.0,34791.1,34791.03,9.63,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,False,1.0,,0.0,6.0,6.0,3.0,0.515,0.1221932545304298
dc_e1d7138b0007,CoreSite SV3,CA,37.3751575,-121.9717141,contains,0.0,200.0,11,60370.7,154.04684701257204,5.35,15739277.0,51095.7,51095.68,6.16,Utility and Misc,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,,0.525,0.1221932545304298
