facility_id,name,state,latitude,longitude,building_match,building_dist_m,n_buildings_200m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,multi_storey
dc_e569435cdfa4,Equinix Infomart,TX,32.8009535,-96.8195234,contains,0.0,11,29902135.0,243138.7,243138.4,32.91,Education,1950 N STEMMONS FWY,1435708800000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,True
dc_686c58c1074a,CoreSite BO1,MA,42.3767059,-71.0797577,contains,0.0,11,7202925.0,133359.2,133359.0,12.43,Industrial,70 INNER BELT ROAD,1242864000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_cb30a328369f,USPO Terminal Annex,CA,34.0578,-118.236,nearest,19.776603140474016,17,14869758.0,77190.1,77190.07,14.89,Residential,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_ac08463eb4ec,DataBank,TX,32.7783107,-96.7984357,nearest,37.90488242613394,13,29766705.0,40184.2,40184.14,56.49,Commercial,308 S AKARD ST,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_2d3e640cf930,CyrusOne Cincinnati-Mason CIN3,OH,39.3038941,-84.3116127,contains,0.0,18,581752.0,84246.1,82484.15,,Commercial,,1496707200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_24567abd6c58,LightEdge SAN1,CA,32.8278941,-117.1299275,contains,0.0,7,3300047.0,90510.1,91635.11,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_8d1887ea9099,EdgeConneX San Diego,CA,32.8423554,-117.1694226,contains,0.0,6,3276710.0,41766.2,43479.4,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_613e1ba146fa,RagingWire CA2,CA,38.6504002,-121.4919461,contains,0.0,11,17100256.0,201126.0,201125.9,10.63,Industrial,,1316736000000.0,A99,True,True,,False
dc_8313dc48caac,RagingWire CA1,CA,38.6504319,-121.4891868,contains,0.0,8,17100269.0,192974.3,192974.1,10.88,Industrial,,1316736000000.0,A99,True,True,,False
dc_aaeb2a6d5fa0,Hewlett-Packard,GA,34.0820578,-84.2672921,contains,0.0,5,51469664.0,250738.6,250930.7,,Commercial,,1664236800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4e99cc75cd39,Equinix SV1,CA,37.241767,-121.782967,contains,0.0,9,10004099.0,127506.0,128232.9,,Unclassified,,1473897600000.0,D,True,False,,
dc_d4812e5e6145,,OH,39.2940482,-84.4121132,contains,0.0,4,10426228.0,12342.8,12342.81,5.24,Education,,1425168000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_9558c9615f47,Lumen Sunnyvale 1,CA,37.3734695,-121.9878002,contains,0.0,17,15735890.0,75856.7,75856.66,6.44,Industrial,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_4c8ff415be80,OpenColo,CA,37.3788292,-121.9559257,contains,0.0,21,15746297.0,68510.5,68510.44,8.01,Unclassified,,1349049600000.0,AH,True,True,,False
dc_764778a857ca,Equinix Santa Clara SV2,CA,37.3784704,-121.9549839,contains,0.0,24,15745680.0,79254.4,79254.34,11.41,Industrial,,1349049600000.0,AH,True,True,,False
dc_5de7805a4d95,Layer42 Santa Clara,CA,37.3780374,-121.9541277,contains,0.0,26,15744382.0,25800.7,25800.66,6.61,Industrial,,1349049600000.0,AH,True,True,,False
dc_b00a5fe6d20d,Digital Realty Silicon Valley SJC34,CA,37.3724077,-121.973647,contains,0.0,14,15734455.0,95003.8,95003.7,11.23,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_8e694360ade4,Csquare SFO1,CA,37.3714713,-121.9696826,contains,0.0,11,15732738.0,176528.9,176528.7,8.97,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_c55962889669,,CA,37.3733075,-121.9727778,contains,0.0,15,15736175.0,60370.7,60370.64,5.35,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_da9fd4387a5d,Strategic Datasphere,GA,34.0948126,-84.2357244,contains,0.0,10,16016100.0,160819.9,160790.6,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_c9d4281c0249,Flexential Atlanta - Alpharetta Data Center,GA,34.0869864,-84.2518184,contains,0.0,4,16016048.0,85409.8,86141.91,,Commercial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_dca5ba467cc7,Secure Data Center,GA,34.0937063,-84.250878,contains,0.0,2,16016091.0,209440.1,210893.3,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_9590e95f1c65,Cologix Santa Clara SV1 Data Center,CA,37.3654018,-121.9616726,contains,0.0,45,15722434.0,82786.4,82786.38,6.98,Industrial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_95ac86b8be5c,Netrality Data Centers,MO,38.629039,-90.197493,nearest,5.4873029185388145,22,11511285.0,26243.0,26242.92,59.34,Unclassified,,1352419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_88909d588f3f,Minneapolis Data Center #2,MN,44.9914423,-93.2803397,contains,0.0,18,11107776.0,50803.2,50763.14,8.12,Industrial,1200 WASHINGTON AVENUE NORTH,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_e567c4149e4f,Equinix DC14,VA,38.8034341,-77.5105821,contains,0.0,8,7698897.0,55785.8,55785.8,13.89,Commercial,7400 INFANTRY RIDGE ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_8e9fdcb36e6f,Amazon IAD11,VA,38.7904948,-77.5411095,contains,0.0,13,7696713.0,119665.5,119665.4,8.25,Commercial,7510 MASON KING COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_efd5fc83731e,Amazon IAD24,VA,38.7903463,-77.5400098,contains,0.0,11,7696432.0,30221.6,30221.53,6.82,Commercial,7610 MASON KING COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0af20c3aa097,Amazon IAD7,VA,38.7911993,-77.5382664,contains,0.0,11,7696751.0,106070.8,106070.8,11.13,Commercial,7505 MASON KING COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_e4369ccb8810,CyrusOne CIN2,OH,39.1030798,-84.5173158,nearest,4.099439761678785,30,10452226.0,58514.1,58514.02,59.33,Government,,1425168000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_b067df925538,VA 4,VA,38.778,-77.595,contains,0.0,5,7690911.0,229236.6,229236.5,6.75,Commercial,8217 LINTON HALL ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_1cb42af58320,Amazon IAD10,VA,39.0216753,-77.4329728,contains,0.0,7,7947795.0,112578.7,112578.6,6.64,Commercial,45360 WEST SEVERN WAY,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_9fb1f8d58659,Amazon IAD32,VA,39.0215693,-77.4347944,contains,0.0,10,7947740.0,36101.5,36101.55,7.82,Commercial,1304 SQUIRE COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_15ae64532452,NTT RagingWire DC - Hillsboro,OR,45.5496803,-122.9373872,contains,0.0,8,3640452.0,304620.9,304377.5,,Industrial,,1564790400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7d1f285cb791,Centersquare IAD1-B,VA,39.0238679,-77.4152091,contains,0.0,22,7948199.0,78683.7,78683.7,9.05,Commercial,45845 NOKES BOULEVARD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_7c8c55acfb6b,Centersquare IAD1-A,VA,39.0232978,-77.4132123,contains,0.0,24,7948062.0,90584.4,90584.26,9.29,Commercial,45901 NOKES BOULEVARD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_d41fb281d30a,Centersquare IAD1-C,VA,39.024754,-77.4122043,contains,0.0,8,7948392.0,135274.8,135274.6,6.58,Commercial,21110 RIDGETOP CIRCLE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_667e78753bcc,Flexential Minneapolis - Chaska,MN,44.8516116,-93.5988964,contains,0.0,4,11578329.0,137652.1,137549.6,7.4,Commercial,3500 LYMAN BOULEVARD,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_f5142250b983,Pearl Plaza Office Building,CO,39.7452303,-104.9793322,contains,0.0,83,15414618.0,78649.0,78648.93,10.6,Commercial,601 EAST 18TH AVENUE,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_12f42ac7aa67,Csquare SFO2,CA,37.397572,-121.980963,contains,0.0,17,15779597.0,129539.7,129539.6,5.83,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_7535ad317c26,Csquare SFO2,CA,37.3986381,-121.9811563,contains,0.0,15,15781396.0,96587.6,96587.51,4.5,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_1162b8639226,QTS Santa Clara 1,CA,37.3939862,-121.9783207,contains,0.0,9,15773408.0,34791.1,34791.03,9.63,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_e1d7138b0007,CoreSite SV3,CA,37.3751575,-121.9717141,contains,0.0,11,15739277.0,51095.7,51095.68,6.16,Utility and Misc,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_c8e79bad6c96,CoreSite SV6,CA,37.3763019,-121.9720837,contains,0.0,14,15741427.0,52343.5,52343.48,5.41,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_03fb7c7b8edd,CoreSite SV8,CA,37.3773827,-121.97184,contains,0.0,17,15742835.0,27068.5,27068.49,4.97,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_77cbe277429a,CoreSite SV5,CA,37.3751959,-121.9706889,contains,0.0,9,15739453.0,24162.9,24162.94,4.5,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_c6ae9e1f88c6,CoreSite SV9,CA,37.3755551,-121.9696049,contains,0.0,13,15739848.0,51658.0,51658.01,4.63,Industrial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_2358caf9e233,QTS Santa Clara 2,CA,37.3927307,-121.9784277,contains,0.0,11,15771027.0,35874.8,35874.71,9.77,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_1628a2b176c6,STACK NVA01A - Northern Virginia,VA,39.0046933,-77.4417399,contains,0.0,8,7871229.0,182165.2,182165.0,6.85,Commercial,22080 PACIFIC BOULEVARD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0f239b20a7ba,Minnesota Gateway Data Center,MN,44.9712882,-93.2546974,contains,0.0,17,11071597.0,88316.9,88247.18,12.7,Commercial,511 11TH AVENUE SOUTH,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_806d588bcd8f,IBM Building,NY,42.64957,-73.75262,nearest,5.756004440436387,31,7263766.0,60325.5,60292.73,30.64,Commercial,74 STATE STREET,1347321600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_6146656d1013,,MI,42.3262876,-83.0769768,contains,0.0,52,14574716.0,25892.8,25890.79,9.79,Industrial,,1430438400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_601b882f713f,VA3,VA,38.9484941,-77.3273071,contains,0.0,13,7920956.0,73412.6,73412.5,17.63,Commercial,1780 BUSINESS CENTER DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_9f34fd0de9e0,IAD1,VA,38.9488119,-77.3294144,contains,0.0,17,7920957.0,19093.7,19093.69,7.11,Commercial,1807 MICHAEL FARADAY COURT,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_1893390c83ef,CoreSite Reston Campus VA1,VA,38.9506059,-77.3645496,contains,0.0,9,7921874.0,136878.0,136877.9,8.76,Commercial,12100 SUNRISE VALLEY DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0528a0ff632a,CoreSite Reston VA3,VA,38.9483343,-77.3724298,nearest,0.7292574912602736,50,7921284.0,137229.8,137229.8,5.51,Commercial,12369 SUNRISE VALLEY DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_22ddddb49a8e,,NH,43.0761287,-70.8080395,contains,0.0,5,212989.0,9166.6,9164.124,,Commercial,,1540166400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4acc5a2218d7,Insurance Exchange Building,CO,39.745572,-104.9956909,contains,0.0,21,15733952.0,106026.7,106026.6,48.25,Unclassified,910 15TH STREET,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_5a1da1c84a02,Lincoln Rackhouse Maryland,MD,39.0586081,-76.964467,contains,0.0,11,7332777.0,146868.0,146867.9,6.75,Commercial,,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_4c8f72b408e3,CyrusOne Cincinnati-Lebanon,OH,39.3889702,-84.2218527,contains,0.0,4,6006393.0,206001.4,202933.8,,Industrial,,1414281600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_19939411d9e4,Equinix NY7 Data Center,NJ,40.7968626,-74.0311403,contains,0.0,9,7764209.0,72350.6,72350.56,11.39,Industrial,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_938af684faa3,Equinix SV4,CA,37.4145109,-122.0145563,contains,0.0,15,15804968.0,95875.5,95875.44,7.29,Unclassified,,1349049600000.0,AE,True,True,,False
dc_69730b99b070,Verizon - Bloomington Network,MN,44.8072109,-93.375385,contains,0.0,23,11511995.0,53050.9,53009.61,5.68,Industrial,10801 BUSH LAKE ROAD,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_08bc73ca6961,H5 Data Centers San Antonio,TX,29.4293706,-98.4869057,contains,0.0,30,28793409.0,39025.2,39025.14,10.63,Commercial,301 BROADWAY,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_8570f2737bd4,Aureon,IA,41.5879926,-93.6310139,contains,0.0,12,7044525.0,9887.0,9879.808,8.81,Commercial,616 10TH STREET,1248652800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_329f757102fc,,NC,35.5881,-81.2626,contains,0.0,4,14010028.0,612087.7,614934.3,,Utility and Misc,5977 STARTOWN ROAD,1448064000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7dc677ea1823,Patmos KC2,MO,39.0945,-94.5796,contains,0.0,33,11275874.0,186441.9,186441.7,18.55,Industrial,1525 MCGEE STREET,1329609600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f3e921cb9abe,Digital Realty New York HVN10,CT,41.2407307,-73.1472668,contains,0.0,9,7086679.0,133791.9,133764.2,9.53,Utility and Misc,80 MERRITT BOULEVARD,1345766400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_73dc9624ff3e,Lincoln Rackhouse,IL,41.7721034,-88.2170821,contains,0.0,6,32005729.0,78053.2,78843.18,,Industrial,,1462406400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4f3fb90492d6,Digital Realty CH1,IL,41.9942413,-87.961935,contains,0.0,10,34582515.0,449220.2,449219.8,8.81,Industrial,2200 BUSSE ROAD,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_56b1c9faf7e3,H5 Minneapolis,MN,44.972195,-93.1474731,contains,0.0,55,11095202.0,107733.0,107647.3,6.72,Commercial,1125 ENERGY PARK DRIVE,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_e797a6f7ed88,Iron Mountain Records Storage,AZ,33.42038,-112.0413257,contains,0.0,7,11560244.0,79061.3,79061.23,16.01,Industrial,2955 SOUTH 18TH PLACE,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_01f94da97123,Equinix SV8,CA,37.4458951,-122.160786,contains,0.0,44,15840056.0,71456.4,71456.27,9.55,Commercial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_8220a2e039af,NCSA Petascale Computing Facility,IL,40.0952591,-88.2420314,contains,0.0,14,10573714.0,48318.3,48458.02,,Education,,1531353600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_cb35267e5332,LexisNexus Springfield,OH,39.9128,-83.72379,contains,0.0,1,6000552.0,86287.8,86557.5,,Industrial,,1446940800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_5d6a143d4026,Digital Realty ORD11,IL,41.8743036,-87.6299404,contains,0.0,27,34136315.0,70443.5,70443.47,30.01,Commercial,680 SOUTH FEDERAL STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_65815b1ef945,Lumen,AZ,33.494309,-112.0707916,contains,0.0,52,11037197.0,26697.0,26696.98,9.44,Commercial,215 EAST INDIAN SCHOOL ROAD,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_71ee549f276d,L3Harris Technologies Inc,AZ,33.3053366,-111.6716904,contains,0.0,25,4433197.0,15586.7,15333.39,,Commercial,6030 SOUTH KENT,1507507200000.0,D,True,False,,
dc_c9d94248f419,AZ Labs,AZ,33.3062801,-111.6717217,contains,0.0,20,4433510.0,32327.9,31567.28,,Commercial,6030 SOUTH KENT,1507507200000.0,D,True,False,,
dc_af553fcece3c,Serverfarm CH1,IL,41.8709439,-87.6401413,contains,0.0,23,34135754.0,56570.2,56570.2,32.79,Commercial,840 SOUTH CANAL STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_ed04a1ecbe51,Aligned Energy Data Center,AZ,33.6590546,-112.1111595,contains,0.0,7,11322460.0,516298.6,516298.2,7.63,Commercial,19200 NORTH 23RD AVENUE,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_94b7312e4711,Lakeside Technology Center,IL,41.8536916,-87.6182716,contains,0.0,13,35011105.0,247826.3,247826.1,27.25,Commercial,2105 SOUTH PRAIRIE AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_fb37a9ca7ac1,Flexential Phoenix - Deer Valley,AZ,33.6846775,-112.0983398,nearest,19.309760037634472,16,2706498.0,88063.2,87647.59,,Commercial,1802 WEST DEER VALLEY ROAD,1503792000000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_8a38216b0122,TierPoint,OK,36.1585898,-95.9886293,contains,0.0,21,7110998.0,37277.7,37277.65,7.0,Commercial,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_a4d71aa335ce,Equinix SV5,CA,37.2420719,-121.7817852,nearest,27.54836506169767,33,10004100.0,62367.7,62759.43,,Unclassified,,1473897600000.0,D,True,False,,
dc_1a16f88c10dd,"Union Pacific Jack Koraleski Technology, Research & Development Center",NE,41.31803,-96.05072,contains,0.0,14,3221586.0,54939.9,54978.34,5.73,Industrial,8949 SORENSEN PARKWAY,1366848000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_270c6c0a4182,DataBank Pittsburgh PIT2,PA,40.4513704,-80.1901663,contains,0.0,6,7369217.0,37762.2,37762.13,13.02,Commercial,,1312502400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_42b099cfcbc7,Molina Healthcare,NM,34.995577,-106.617908,contains,0.0,4,12010542.0,26045.4,26038.56,,Industrial,5610 TURING DRIVE SOUTHEAST,1314835200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_3cef3c541b5d,Switch12,NV,36.0617389,-115.2132922,contains,0.0,6,2115010.0,373700.3,373699.9,11.41,Industrial,,1393977600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_da72086b812a,Switch Las Vegas 7,NV,36.0599191,-115.210197,contains,0.0,3,2112046.0,325116.7,325116.4,10.39,Commercial,,1393977600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_06cf1c89d97f,EdgeConneX CHI01,IL,42.0007751,-87.9507686,contains,0.0,11,34585780.0,122953.0,122952.9,10.48,Commercial,1800 NICHOLAS BOULEVARD,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_f54271a3c826,,MD,39.3777781,-77.4115448,contains,0.0,7,74394.0,66274.1,66579.31,,Unclassified,7300 CRESTWOOD BOULEVARD,1564358400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_2a69da90abd8,Verizon Wireline Network Building,NJ,40.4949031,-74.4430949,nearest,1.8205424864155717,40,6002821.0,64477.1,64196.74,,Education,365 GEORGE STREET,1464480000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_535d66b5f9b6,RagingWire CA3,CA,38.6442393,-121.4987627,contains,0.0,9,17096688.0,153600.1,153600.0,9.36,Industrial,,1316736000000.0,A99,True,True,,False
dc_f5d875508817,,IA,41.2214856,-95.863822,contains,0.0,56,7152410.0,231457.8,231601.1,10.94,Unclassified,1430 VETERANS MEMORIAL HIGHWAY,1366848000000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_8d7d400daa85,360 Spear Street Data Center,CA,37.789282,-122.39009,nearest,3.6458171742632803,26,16279841.0,75143.0,75142.94,22.9,Industrial,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_df94ebb7df29,Equinix New York Secaucus NY5,NJ,40.7785845,-74.0723242,contains,0.0,9,7727396.0,209095.1,209094.9,13.28,Commercial,,1376524800000.0,AE,True,True,,True
dc_e2b5deb384b2,Equinix New York Secaucus NY4,NJ,40.7764281,-74.0697759,contains,0.0,9,7724573.0,312598.6,312598.4,13.75,Industrial,,1376524800000.0,AE,True,True,,True
dc_73f7a3eb7f29,Equinix NY3,NJ,40.7749028,-74.0689687,contains,0.0,7,7721280.0,272943.0,272942.7,12.01,Utility and Misc,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_1cb4fe2a0b9e,Equinix New York Secaucus NY2,NJ,40.7772907,-74.0759403,contains,0.0,7,7726415.0,432722.0,432721.7,9.38,Industrial,,1376524800000.0,AE,True,True,,False
dc_22a977948445,Centersquare NYC3 Data Center,NJ,40.786164,-74.0691645,contains,0.0,26,7740403.0,142610.8,142610.5,7.81,Industrial,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_d983542baf94,QTS Sacramento,CA,38.6463763,-121.4862686,contains,0.0,14,17097975.0,89988.2,89988.13,8.86,Industrial,,1316736000000.0,A99,True,True,,False
dc_5c2f48f1f831,,MO,39.2906383,-94.6759163,contains,0.0,9,11036301.0,58591.8,58591.74,6.83,Industrial,10828 NORTH AIRWORLD DRIVE,1270080000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0ea9fc7adeb0,Lincoln Rackhouse Kansas City,MO,39.2955554,-94.6734862,nearest,2.1067392582427904,10,11036363.0,183098.9,183098.8,8.39,Commercial,11155 NORTH AIRWORLD DRIVE,1270080000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_603a01fbe6f3,Black Rock Financial Management,MO,39.2954814,-94.6780114,contains,0.0,3,11036361.0,58398.6,58398.59,11.28,Commercial,7901 NORTHWEST 112TH STREET,1270080000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_7517a65ae363,,MO,39.3024057,-94.6847918,contains,0.0,11,11036433.0,51624.3,51624.21,7.68,Commercial,11530 NORTH AMBASSADOR DRIVE,1270080000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_f9a1698669ea,Cherokee Data Center,OK,36.2625496,-95.9100413,nearest,14.848038232727244,2,4200602.0,351189.5,348111.5,,Commercial,,1468972800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_f9657e3a222d,CyrusOne Chicago Aurora CME,IL,41.7966077,-88.2438232,nearest,12.53485925487542,4,32005777.0,273933.8,273512.6,,Industrial,,1462406400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_56db95055eaf,Xfinity/Comcast Data Center,CO,39.5883237,-104.8324181,contains,0.0,15,15382299.0,51291.2,51291.18,6.8,Commercial,7059 SOUTH POTOMAC STREET,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_84c0a8b27128,IO Datacenter,NJ,40.5208169,-74.3472226,contains,0.0,3,7393299.0,772602.8,772602.1,12.69,Commercial,3003 WOODBRIDGE AVENUE,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_72f68f42d432,DataBank Piscataway EWR2,NJ,40.5492135,-74.4582096,contains,0.0,8,6003243.0,74753.4,73180.33,,Industrial,25 CORPORATE PLACE SOUTH,1464480000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_ba26367c42aa,Optimum,NJ,40.5468425,-74.4920459,contains,0.0,7,6003210.0,72510.7,72124.3,,Industrial,275 CENTENNIAL AVENUE,1508371200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_41293169fcf5,Equinix,NJ,40.5449197,-74.4953594,contains,0.0,13,6003190.0,68551.9,69659.21,,Unclassified,,1508371200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_8e83f64e34c5,Barclays Datacenter,NJ,40.5472443,-74.4597373,contains,0.0,15,6003226.0,372150.7,375431.8,,Industrial,40 CORPORATE PLACE SOUTH,1464480000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
